,focal_pid,pubt,journal,Q,IF,citations
7415,21614827,2010,archivos latinoamericanos de nutricion,Q4,0.5,1
7416,21427885,2010,archivos latinoamericanos de nutricion,Q4,0.5,1
7417,21425718,2010,archivos latinoamericanos de nutricion,Q4,0.5,9
7418,21614825,2010,archivos latinoamericanos de nutricion,Q4,0.5,0
7419,21866685,2010,archivos latinoamericanos de nutricion,Q4,0.5,0
7420,21427884,2010,archivos latinoamericanos de nutricion,Q4,0.5,3
7421,21427888,2010,archivos latinoamericanos de nutricion,Q4,0.5,0
7422,21614816,2010,archivos latinoamericanos de nutricion,Q4,0.5,2
7423,21866680,2010,archivos latinoamericanos de nutricion,Q4,0.5,2
7424,21614820,2010,archivos latinoamericanos de nutricion,Q4,0.5,2
7425,21866690,2010,archivos latinoamericanos de nutricion,Q4,0.5,0
7426,21090177,2010,archivos latinoamericanos de nutricion,Q4,0.5,2
7427,21090272,2010,archivos latinoamericanos de nutricion,Q4,0.5,4
7428,21090276,2010,archivos latinoamericanos de nutricion,Q4,0.5,0
7429,21425720,2010,archivos latinoamericanos de nutricion,Q4,0.5,9
7430,20548827,2010,texas heart institute journal,Q4,0.8,0
7431,20548817,2010,texas heart institute journal,Q4,0.8,22
7432,20200629,2010,texas heart institute journal,Q4,0.8,3
7433,20978562,2010,texas heart institute journal,Q4,0.8,4
7434,21224937,2010,texas heart institute journal,Q4,0.8,3
7435,20978573,2010,texas heart institute journal,Q4,0.8,2
7436,20401294,2010,texas heart institute journal,Q4,0.8,2
7437,20200637,2010,texas heart institute journal,Q4,0.8,10
7438,20548823,2010,texas heart institute journal,Q4,0.8,1
7439,20200638,2010,texas heart institute journal,Q4,0.8,2
7440,20200635,2010,texas heart institute journal,Q4,0.8,4
7441,20548821,2010,texas heart institute journal,Q4,0.8,1
7442,20200628,2010,texas heart institute journal,Q4,0.8,13
7443,20978564,2010,texas heart institute journal,Q4,0.8,5
7444,20401297,2010,texas heart institute journal,Q4,0.8,0
7445,20978566,2010,texas heart institute journal,Q4,0.8,7
7446,20844625,2010,texas heart institute journal,Q4,0.8,3
7447,20844619,2010,texas heart institute journal,Q4,0.8,2
7448,20978565,2010,texas heart institute journal,Q4,0.8,1
7449,21358098,2010,journal of cancer research and therapeutics,Q4,1.4,3
7450,21358082,2010,journal of cancer research and therapeutics,Q4,1.4,8
7451,20479548,2010,journal of cancer research and therapeutics,Q4,1.4,6
7452,21358076,2010,journal of cancer research and therapeutics,Q4,1.4,1
7453,21358085,2010,journal of cancer research and therapeutics,Q4,1.4,5
7454,21358109,2010,journal of cancer research and therapeutics,Q4,1.4,0
7455,20622373,2010,journal of cancer research and therapeutics,Q4,1.4,15
7456,21119248,2010,journal of cancer research and therapeutics,Q4,1.4,5
7457,20479560,2010,journal of cancer research and therapeutics,Q4,1.4,0
7458,21358081,2010,journal of cancer research and therapeutics,Q4,1.4,5
7459,20479547,2010,journal of cancer research and therapeutics,Q4,1.4,12
7460,21119274,2010,journal of cancer research and therapeutics,Q4,1.4,9
7461,20622367,2010,journal of cancer research and therapeutics,Q4,1.4,10
7462,21358089,2010,journal of cancer research and therapeutics,Q4,1.4,8
7463,21119260,2010,journal of cancer research and therapeutics,Q4,1.4,14
7464,21119272,2010,journal of cancer research and therapeutics,Q4,1.4,5
7465,21119253,2010,journal of cancer research and therapeutics,Q4,1.4,5
7466,21119273,2010,journal of cancer research and therapeutics,Q4,1.4,2
7467,21119286,2010,journal of cancer research and therapeutics,Q4,1.4,2
7468,21119279,2010,journal of cancer research and therapeutics,Q4,1.4,6
7469,21119251,2010,journal of cancer research and therapeutics,Q4,1.4,2
7470,21358080,2010,journal of cancer research and therapeutics,Q4,1.4,3
7471,22308128,2010,hepatitis monthly,Q4,0.3,5
7472,22308126,2010,hepatitis monthly,Q4,0.3,0
7473,22312399,2010,hepatitis monthly,Q4,0.3,2
7474,22308129,2010,hepatitis monthly,Q4,0.3,6
7475,22308119,2010,hepatitis monthly,Q4,0.3,36
7476,22312391,2010,hepatitis monthly,Q4,0.3,12
7477,22308122,2010,hepatitis monthly,Q4,0.3,16
7478,22312392,2010,hepatitis monthly,Q4,0.3,11
7479,22312395,2010,hepatitis monthly,Q4,0.3,3
7480,22312393,2010,hepatitis monthly,Q4,0.3,1
7481,22308121,2010,hepatitis monthly,Q4,0.3,8
7482,22312382,2010,hepatitis monthly,Q4,0.3,5
7483,22312380,2010,hepatitis monthly,Q4,0.3,5
7484,22308135,2010,hepatitis monthly,Q4,0.3,19
7485,22308125,2010,hepatitis monthly,Q4,0.3,4
7486,22308124,2010,hepatitis monthly,Q4,0.3,5
7487,22308142,2010,hepatitis monthly,Q4,0.3,12
7488,22312384,2010,hepatitis monthly,Q4,0.3,4
7489,22308139,2010,hepatitis monthly,Q4,0.3,1
7490,20349775,2010,european journal of gynaecological oncology,Q4,0.5,0
7491,20527246,2010,european journal of gynaecological oncology,Q4,0.5,4
7492,21061809,2010,european journal of gynaecological oncology,Q4,0.5,1
7493,20882882,2010,european journal of gynaecological oncology,Q4,0.5,5
7494,21319528,2010,european journal of gynaecological oncology,Q4,0.5,9
7495,21077480,2010,european journal of gynaecological oncology,Q4,0.5,0
7496,20349780,2010,european journal of gynaecological oncology,Q4,0.5,1
7497,20882873,2010,european journal of gynaecological oncology,Q4,0.5,4
7498,20527245,2010,european journal of gynaecological oncology,Q4,0.5,2
7499,21319502,2010,european journal of gynaecological oncology,Q4,0.5,0
7500,21077468,2010,european journal of gynaecological oncology,Q4,0.5,0
7501,21077481,2010,european journal of gynaecological oncology,Q4,0.5,4
7502,20527234,2010,european journal of gynaecological oncology,Q4,0.5,3
7503,21061794,2010,european journal of gynaecological oncology,Q4,0.5,0
7504,21077482,2010,european journal of gynaecological oncology,Q4,0.5,0
7505,21319506,2010,european journal of gynaecological oncology,Q4,0.5,0
7506,20882886,2010,european journal of gynaecological oncology,Q4,0.5,8
7507,20527249,2010,european journal of gynaecological oncology,Q4,0.5,0
7508,21061792,2010,european journal of gynaecological oncology,Q4,0.5,5
7509,21319514,2010,european journal of gynaecological oncology,Q4,0.5,1
7510,20882875,2010,european journal of gynaecological oncology,Q4,0.5,1
7511,20527250,2010,european journal of gynaecological oncology,Q4,0.5,0
7512,21319507,2010,european journal of gynaecological oncology,Q4,0.5,3
7513,21077471,2010,european journal of gynaecological oncology,Q4,0.5,14
7514,20882874,2010,european journal of gynaecological oncology,Q4,0.5,1
7515,20130740,2010,canadian journal of physiology and pharmacology,Q4,1.7,8
7516,21076490,2010,canadian journal of physiology and pharmacology,Q4,1.7,5
7517,21164562,2010,canadian journal of physiology and pharmacology,Q4,1.7,7
7518,20725134,2010,canadian journal of physiology and pharmacology,Q4,1.7,24
7519,21076495,2010,canadian journal of physiology and pharmacology,Q4,1.7,6
7520,20393585,2010,canadian journal of physiology and pharmacology,Q4,1.7,5
7521,20651821,2010,canadian journal of physiology and pharmacology,Q4,1.7,0
7522,20555417,2010,canadian journal of physiology and pharmacology,Q4,1.7,2
7523,20393599,2010,canadian journal of physiology and pharmacology,Q4,1.7,6
7524,21164559,2010,canadian journal of physiology and pharmacology,Q4,1.7,9
7525,20393586,2010,canadian journal of physiology and pharmacology,Q4,1.7,30
7526,20237592,2010,canadian journal of physiology and pharmacology,Q4,1.7,2
7527,20555421,2010,canadian journal of physiology and pharmacology,Q4,1.7,13
7528,20237585,2010,canadian journal of physiology and pharmacology,Q4,1.7,0
7529,21076489,2010,canadian journal of physiology and pharmacology,Q4,1.7,24
7530,21164565,2010,canadian journal of physiology and pharmacology,Q4,1.7,6
7531,21076496,2010,canadian journal of physiology and pharmacology,Q4,1.7,8
7532,20962895,2010,canadian journal of physiology and pharmacology,Q4,1.7,15
7533,20628426,2010,canadian journal of physiology and pharmacology,Q4,1.7,6
7534,20555420,2010,canadian journal of physiology and pharmacology,Q4,1.7,0
7535,20555408,2010,canadian journal of physiology and pharmacology,Q4,1.7,110
7536,20962893,2010,canadian journal of physiology and pharmacology,Q4,1.7,7
7537,20393600,2010,canadian journal of physiology and pharmacology,Q4,1.7,12
7538,20237582,2010,canadian journal of physiology and pharmacology,Q4,1.7,92
7539,20393603,2010,canadian journal of physiology and pharmacology,Q4,1.7,12
7540,20562674,2010,psychiatric genetics,Q4,1.5,10
7541,20010449,2010,psychiatric genetics,Q4,1.5,17
7542,20016401,2010,psychiatric genetics,Q4,1.5,24
7543,20010451,2010,psychiatric genetics,Q4,1.5,13
7544,20032820,2010,psychiatric genetics,Q4,1.5,9
7545,20414142,2010,psychiatric genetics,Q4,1.5,3
7546,20010315,2010,psychiatric genetics,Q4,1.5,7
7547,20440229,2010,psychiatric genetics,Q4,1.5,15
7548,20010317,2010,psychiatric genetics,Q4,1.5,12
7549,20431430,2010,psychiatric genetics,Q4,1.5,3
7550,20010318,2010,psychiatric genetics,Q4,1.5,34
7551,20421848,2010,psychiatric genetics,Q4,1.5,9
7552,20410850,2010,psychiatric genetics,Q4,1.5,21
7553,20436377,2010,psychiatric genetics,Q4,1.5,17
7554,20414140,2010,psychiatric genetics,Q4,1.5,26
7555,20410851,2010,psychiatric genetics,Q4,1.5,3
7556,20431428,2010,psychiatric genetics,Q4,1.5,16
7557,20421846,2010,psychiatric genetics,Q4,1.5,8
7558,20431431,2010,psychiatric genetics,Q4,1.5,1
7559,20505554,2010,psychiatric genetics,Q4,1.5,16
7560,23956668,2010,mycobiology,Q4,1.6,6
7561,23956649,2010,mycobiology,Q4,1.6,5
7562,23956663,2010,mycobiology,Q4,1.6,9
7563,23956643,2010,mycobiology,Q4,1.6,10
7564,23956629,2010,mycobiology,Q4,1.6,0
7565,23956646,2010,mycobiology,Q4,1.6,2
7566,23956660,2010,mycobiology,Q4,1.6,2
7567,23956626,2010,mycobiology,Q4,1.6,6
7568,23956657,2010,mycobiology,Q4,1.6,1
7569,23956624,2010,mycobiology,Q4,1.6,15
7570,23956654,2010,mycobiology,Q4,1.6,7
7571,23956656,2010,mycobiology,Q4,1.6,0
7572,23956669,2010,mycobiology,Q4,1.6,17
7573,23956673,2010,mycobiology,Q4,1.6,0
7574,23956628,2010,mycobiology,Q4,1.6,4
7575,23956621,2010,mycobiology,Q4,1.6,0
7576,23956650,2010,mycobiology,Q4,1.6,6
7577,23956647,2010,mycobiology,Q4,1.6,3
7578,23956632,2010,mycobiology,Q4,1.6,0
7579,23956666,2010,mycobiology,Q4,1.6,4
7580,23956674,2010,mycobiology,Q4,1.6,0
7581,23956617,2010,mycobiology,Q4,1.6,6
7582,23956638,2010,mycobiology,Q4,1.6,5
7583,23956640,2010,mycobiology,Q4,1.6,12
7584,23956635,2010,mycobiology,Q4,1.6,3
7585,20305547,2010,clinical dysmorphology,Q4,0.4,7
7586,19996736,2010,clinical dysmorphology,Q4,0.4,2
7587,20671549,2010,clinical dysmorphology,Q4,0.4,0
7588,19940763,2010,clinical dysmorphology,Q4,0.4,1
7589,21297881,2010,hormone molecular biology and clinical investigation,Q4,1.1,47
7590,25961211,2010,hormone molecular biology and clinical investigation,Q4,1.1,2
7591,25961968,2010,hormone molecular biology and clinical investigation,Q4,1.1,1
7592,25961219,2010,hormone molecular biology and clinical investigation,Q4,1.1,3
7593,25961226,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7594,25961978,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7595,25961195,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7596,21347200,2010,hormone molecular biology and clinical investigation,Q4,1.1,1
7597,25961236,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7598,25961208,2010,hormone molecular biology and clinical investigation,Q4,1.1,2
7599,25961209,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7600,25961191,2010,hormone molecular biology and clinical investigation,Q4,1.1,2
7601,25961977,2010,hormone molecular biology and clinical investigation,Q4,1.1,1
7602,25961199,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7603,25961207,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7604,25961201,2010,hormone molecular biology and clinical investigation,Q4,1.1,34
7605,25961210,2010,hormone molecular biology and clinical investigation,Q4,1.1,3
7606,25961197,2010,hormone molecular biology and clinical investigation,Q4,1.1,2
7607,25961200,2010,hormone molecular biology and clinical investigation,Q4,1.1,4
7608,25961974,2010,hormone molecular biology and clinical investigation,Q4,1.1,2
7609,23805170,2010,hormone molecular biology and clinical investigation,Q4,1.1,3
7610,25961235,2010,hormone molecular biology and clinical investigation,Q4,1.1,1
7611,21258630,2010,hormone molecular biology and clinical investigation,Q4,1.1,3
7612,25961196,2010,hormone molecular biology and clinical investigation,Q4,1.1,0
7613,21822452,2010,hormone molecular biology and clinical investigation,Q4,1.1,22
7614,20549961,2010,mikrobiyoloji bulteni,Q4,1.1,2
7615,20549970,2010,mikrobiyoloji bulteni,Q4,1.1,0
7616,20549956,2010,mikrobiyoloji bulteni,Q4,1.1,0
7617,21063984,2010,mikrobiyoloji bulteni,Q4,1.1,10
7618,21064003,2010,mikrobiyoloji bulteni,Q4,1.1,4
7619,20455403,2010,mikrobiyoloji bulteni,Q4,1.1,1
7620,21063988,2010,mikrobiyoloji bulteni,Q4,1.1,3
7621,20549957,2010,mikrobiyoloji bulteni,Q4,1.1,0
7622,21063971,2010,mikrobiyoloji bulteni,Q4,1.1,1
7623,20455407,2010,mikrobiyoloji bulteni,Q4,1.1,0
7624,20549960,2010,mikrobiyoloji bulteni,Q4,1.1,0
7625,21063980,2010,mikrobiyoloji bulteni,Q4,1.1,1
7626,21063976,2010,mikrobiyoloji bulteni,Q4,1.1,1
7627,21063990,2010,mikrobiyoloji bulteni,Q4,1.1,4
7628,21063968,2010,mikrobiyoloji bulteni,Q4,1.1,1
7629,20455412,2010,mikrobiyoloji bulteni,Q4,1.1,1
7630,21063989,2010,mikrobiyoloji bulteni,Q4,1.1,1
7631,20455408,2010,mikrobiyoloji bulteni,Q4,1.1,2
7632,21063991,2010,mikrobiyoloji bulteni,Q4,1.1,7
7633,20549969,2010,mikrobiyoloji bulteni,Q4,1.1,0
7634,21063978,2010,mikrobiyoloji bulteni,Q4,1.1,0
7635,21063970,2010,mikrobiyoloji bulteni,Q4,1.1,9
7636,20455409,2010,mikrobiyoloji bulteni,Q4,1.1,4
7637,21063996,2010,mikrobiyoloji bulteni,Q4,1.1,1
7638,21063972,2010,mikrobiyoloji bulteni,Q4,1.1,3
7639,20543665,2010,blood pressure monitoring,Q4,1.2,1
7640,20890179,2010,blood pressure monitoring,Q4,1.2,14
7641,20410816,2010,blood pressure monitoring,Q4,1.2,1
7642,20414104,2010,blood pressure monitoring,Q4,1.2,5
7643,20577082,2010,blood pressure monitoring,Q4,1.2,15
7644,20071977,2010,blood pressure monitoring,Q4,1.2,16
7645,20224382,2010,blood pressure monitoring,Q4,1.2,4
7646,20220518,2010,blood pressure monitoring,Q4,1.2,12
7647,20164739,2010,blood pressure monitoring,Q4,1.2,0
7648,20827175,2010,blood pressure monitoring,Q4,1.2,10
7649,20032779,2010,blood pressure monitoring,Q4,1.2,18
7650,20571367,2010,blood pressure monitoring,Q4,1.2,31
7651,20978435,2010,blood pressure monitoring,Q4,1.2,1
7652,20404601,2010,blood pressure monitoring,Q4,1.2,2
7653,20616705,2010,blood pressure monitoring,Q4,1.2,9
7654,20087174,2010,blood pressure monitoring,Q4,1.2,17
7655,20543666,2010,blood pressure monitoring,Q4,1.2,6
7656,20216407,2010,blood pressure monitoring,Q4,1.2,92
7657,20827176,2010,blood pressure monitoring,Q4,1.2,3
7658,20658764,2010,blood pressure monitoring,Q4,1.2,96
7659,20186047,2010,blood pressure monitoring,Q4,1.2,3
7660,20838212,2010,blood pressure monitoring,Q4,1.2,1
7661,20667919,2010,tropical doctor,Q4,0.5,5
7662,20555055,2010,tropical doctor,Q4,0.5,2
7663,20305098,2010,tropical doctor,Q4,0.5,2
7664,20008060,2010,tropical doctor,Q4,0.5,2
7665,20667920,2010,tropical doctor,Q4,0.5,4
7666,19850604,2010,tropical doctor,Q4,0.5,3
7667,20667921,2010,tropical doctor,Q4,0.5,24
7668,19850608,2010,tropical doctor,Q4,0.5,0
7669,20075426,2010,tropical doctor,Q4,0.5,3
7670,20709809,2010,tropical doctor,Q4,0.5,0
7671,20555043,2010,tropical doctor,Q4,0.5,7
7672,19850606,2010,tropical doctor,Q4,0.5,0
7673,20305111,2010,tropical doctor,Q4,0.5,25
7674,20643868,2010,tropical doctor,Q4,0.5,0
7675,20305116,2010,tropical doctor,Q4,0.5,13
7676,20305114,2010,tropical doctor,Q4,0.5,7
7677,20305107,2010,tropical doctor,Q4,0.5,10
7678,20008061,2010,tropical doctor,Q4,0.5,1
7679,20846990,2010,tropical doctor,Q4,0.5,4
7680,19850601,2010,tropical doctor,Q4,0.5,4
7681,20555053,2010,tropical doctor,Q4,0.5,3
7682,20826590,2010,tropical doctor,Q4,0.5,0
7683,20008058,2010,tropical doctor,Q4,0.5,9
7684,20305099,2010,tropical doctor,Q4,0.5,11
7685,20223798,2010,tropical doctor,Q4,0.5,0
7686,20980477,2010,journal of biochemistry,Q4,2.1,1
7687,20592135,2010,journal of biochemistry,Q4,2.1,6
7688,20924059,2010,journal of biochemistry,Q4,2.1,0
7689,20724468,2010,journal of biochemistry,Q4,2.1,8
7690,20876609,2010,journal of biochemistry,Q4,2.1,11
7691,19919953,2010,journal of biochemistry,Q4,2.1,17
7692,20051389,2010,journal of biochemistry,Q4,2.1,1
7693,20403807,2010,journal of biochemistry,Q4,2.1,1
7694,20147452,2010,journal of biochemistry,Q4,2.1,32
7695,20403806,2010,journal of biochemistry,Q4,2.1,2
7696,20053787,2010,journal of biochemistry,Q4,2.1,7
7697,19855119,2010,journal of biochemistry,Q4,2.1,10
7698,19819900,2010,journal of biochemistry,Q4,2.1,3
7699,20145020,2010,journal of biochemistry,Q4,2.1,4
7700,19819901,2010,journal of biochemistry,Q4,2.1,7
7701,20624874,2010,journal of biochemistry,Q4,2.1,3
7702,19887526,2010,journal of biochemistry,Q4,2.1,3
7703,20435640,2010,journal of biochemistry,Q4,2.1,26
7704,20576621,2010,journal of biochemistry,Q4,2.1,10
7705,20353954,2010,journal of biochemistry,Q4,2.1,1
7706,19861399,2010,journal of biochemistry,Q4,2.1,0
7707,19880379,2010,journal of biochemistry,Q4,2.1,11
7708,20190042,2010,journal of biochemistry,Q4,2.1,8
7709,20538715,2010,journal of biochemistry,Q4,2.1,1
7710,20519323,2010,journal of biochemistry,Q4,2.1,6
7711,20573585,2010,journal of microbiological methods,Q4,1.7,9
7712,20807557,2010,journal of microbiological methods,Q4,1.7,8
7713,20093147,2010,journal of microbiological methods,Q4,1.7,8
7714,20828586,2010,journal of microbiological methods,Q4,1.7,6
7715,20826190,2010,journal of microbiological methods,Q4,1.7,4
7716,19896986,2010,journal of microbiological methods,Q4,1.7,7
7717,20298723,2010,journal of microbiological methods,Q4,1.7,59
7718,20650291,2010,journal of microbiological methods,Q4,1.7,5
7719,20005264,2010,journal of microbiological methods,Q4,1.7,1
7720,20362014,2010,journal of microbiological methods,Q4,1.7,6
7721,20599568,2010,journal of microbiological methods,Q4,1.7,7
7722,20079768,2010,journal of microbiological methods,Q4,1.7,6
7723,20045714,2010,journal of microbiological methods,Q4,1.7,3
7724,20850482,2010,journal of microbiological methods,Q4,1.7,23
7725,20226218,2010,journal of microbiological methods,Q4,1.7,3
7726,20363266,2010,journal of microbiological methods,Q4,1.7,1
7727,20493214,2010,journal of microbiological methods,Q4,1.7,7
7728,20621134,2010,journal of microbiological methods,Q4,1.7,12
7729,20399813,2010,journal of microbiological methods,Q4,1.7,6
7730,20624430,2010,journal of microbiological methods,Q4,1.7,20
7731,20708040,2010,journal of microbiological methods,Q4,1.7,15
7732,20138194,2010,journal of microbiological methods,Q4,1.7,16
7733,20580751,2010,journal of microbiological methods,Q4,1.7,4
7734,20920537,2010,journal of microbiological methods,Q4,1.7,0
7735,20624429,2010,journal of microbiological methods,Q4,1.7,1
7736,20453914,2010,canadian journal of microbiology,Q4,1.8,0
7737,20657623,2010,canadian journal of microbiology,Q4,1.8,8
7738,21164575,2010,canadian journal of microbiology,Q4,1.8,12
7739,20555403,2010,canadian journal of microbiology,Q4,1.8,11
7740,20962908,2010,canadian journal of microbiology,Q4,1.8,4
7741,20555400,2010,canadian journal of microbiology,Q4,1.8,11
7742,20657621,2010,canadian journal of microbiology,Q4,1.8,20
7743,21076480,2010,canadian journal of microbiology,Q4,1.8,3
7744,20651857,2010,canadian journal of microbiology,Q4,1.8,8
7745,20130695,2010,canadian journal of microbiology,Q4,1.8,10
7746,20237579,2010,canadian journal of microbiology,Q4,1.8,2
7747,20651858,2010,canadian journal of microbiology,Q4,1.8,4
7748,20555399,2010,canadian journal of microbiology,Q4,1.8,13
7749,20725130,2010,canadian journal of microbiology,Q4,1.8,3
7750,20237576,2010,canadian journal of microbiology,Q4,1.8,0
7751,20237578,2010,canadian journal of microbiology,Q4,1.8,13
7752,21076479,2010,canadian journal of microbiology,Q4,1.8,2
7753,20651855,2010,canadian journal of microbiology,Q4,1.8,0
7754,20962909,2010,canadian journal of microbiology,Q4,1.8,5
7755,20130694,2010,canadian journal of microbiology,Q4,1.8,0
7756,20237574,2010,canadian journal of microbiology,Q4,1.8,17
7757,20453895,2010,canadian journal of microbiology,Q4,1.8,1
7758,20453896,2010,canadian journal of microbiology,Q4,1.8,6
7759,20725131,2010,canadian journal of microbiology,Q4,1.8,0
7760,20657617,2010,canadian journal of microbiology,Q4,1.8,19
7761,20829140,2010,nephrologie & therapeutique,Q4,0.7,0
7762,20117065,2010,nephrologie & therapeutique,Q4,0.7,2
7763,20172496,2010,nephrologie & therapeutique,Q4,0.7,0
7764,20172498,2010,nephrologie & therapeutique,Q4,0.7,0
7765,20430711,2010,nephrologie & therapeutique,Q4,0.7,0
7766,20598955,2010,nephrologie & therapeutique,Q4,0.7,0
7767,20399170,2010,nephrologie & therapeutique,Q4,0.7,0
7768,19800856,2010,nephrologie & therapeutique,Q4,0.7,3
7769,20663732,2010,nephrologie & therapeutique,Q4,0.7,0
7770,20920897,2010,nephrologie & therapeutique,Q4,0.7,1
7771,20829141,2010,nephrologie & therapeutique,Q4,0.7,1
7772,20409771,2010,nephrologie & therapeutique,Q4,0.7,2
7773,20399166,2010,nephrologie & therapeutique,Q4,0.7,1
7774,20399171,2010,nephrologie & therapeutique,Q4,0.7,3
7775,20399167,2010,nephrologie & therapeutique,Q4,0.7,1
7776,20096660,2010,nephrologie & therapeutique,Q4,0.7,1
7777,20172495,2010,nephrologie & therapeutique,Q4,0.7,0
7778,20627838,2010,nephrologie & therapeutique,Q4,0.7,0
7779,21075694,2010,nephrologie & therapeutique,Q4,0.7,4
7780,20184014,2010,natural product communications,Q4,1.5,15
7781,20420312,2010,natural product communications,Q4,1.5,2
7782,20420333,2010,natural product communications,Q4,1.5,11
7783,20839626,2010,natural product communications,Q4,1.5,6
7784,20521533,2010,natural product communications,Q4,1.5,9
7785,21299128,2010,natural product communications,Q4,1.5,2
7786,20433076,2010,natural product communications,Q4,1.5,2
7787,20521536,2010,natural product communications,Q4,1.5,5
7788,20521553,2010,natural product communications,Q4,1.5,24
7789,21213981,2010,natural product communications,Q4,1.5,5
7790,21299125,2010,natural product communications,Q4,1.5,0
7791,20839623,2010,natural product communications,Q4,1.5,2
7792,20184023,2010,natural product communications,Q4,1.5,5
7793,21299124,2010,natural product communications,Q4,1.5,43
7794,20614829,2010,natural product communications,Q4,1.5,3
7795,20334133,2010,natural product communications,Q4,1.5,6
7796,21121248,2010,natural product communications,Q4,1.5,2
7797,20184025,2010,natural product communications,Q4,1.5,3
7798,21121253,2010,natural product communications,Q4,1.5,9
7799,21213990,2010,natural product communications,Q4,1.5,3
7800,20923005,2010,natural product communications,Q4,1.5,6
7801,21299107,2010,natural product communications,Q4,1.5,0
7802,21213991,2010,natural product communications,Q4,1.5,1
7803,20839643,2010,natural product communications,Q4,1.5,9
7804,20734956,2010,natural product communications,Q4,1.5,3
7805,23056746,2010,iranian journal of pediatrics,Q4,0.4,7
7806,23056685,2010,iranian journal of pediatrics,Q4,0.4,4
7807,23056716,2010,iranian journal of pediatrics,Q4,0.4,1
7808,23056702,2010,iranian journal of pediatrics,Q4,0.4,5
7809,23056710,2010,iranian journal of pediatrics,Q4,0.4,6
7810,23056728,2010,iranian journal of pediatrics,Q4,0.4,1
7811,23056715,2010,iranian journal of pediatrics,Q4,0.4,0
7812,23056750,2010,iranian journal of pediatrics,Q4,0.4,6
7813,23056708,2010,iranian journal of pediatrics,Q4,0.4,7
7814,23056720,2010,iranian journal of pediatrics,Q4,0.4,15
7815,23056724,2010,iranian journal of pediatrics,Q4,0.4,8
7816,23056679,2010,iranian journal of pediatrics,Q4,0.4,3
7817,23056683,2010,iranian journal of pediatrics,Q4,0.4,8
7818,23056706,2010,iranian journal of pediatrics,Q4,0.4,3
7819,23056686,2010,iranian journal of pediatrics,Q4,0.4,8
7820,23056747,2010,iranian journal of pediatrics,Q4,0.4,6
7821,23056705,2010,iranian journal of pediatrics,Q4,0.4,0
7822,23056745,2010,iranian journal of pediatrics,Q4,0.4,4
7823,23056731,2010,iranian journal of pediatrics,Q4,0.4,2
7824,23056723,2010,iranian journal of pediatrics,Q4,0.4,13
7825,23056721,2010,iranian journal of pediatrics,Q4,0.4,11
7826,23056719,2010,iranian journal of pediatrics,Q4,0.4,1
7827,23056743,2010,iranian journal of pediatrics,Q4,0.4,15
7828,20329642,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7829,20690543,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,4
7830,21043147,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7831,21038808,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,16
7832,20135906,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,4
7833,20135907,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,5
7834,20135914,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,4
7835,20690545,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7836,20135915,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7837,21141279,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7838,20690539,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,8
7839,20496833,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7840,20496829,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,3
7841,20690541,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,0
7842,20329646,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,6
7843,20496824,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,0
7844,21141280,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,5
7845,21038813,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,0
7846,21043150,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,1
7847,20329648,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,0
7848,21038806,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,4
7849,21043149,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,3
7850,20329651,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,0
7851,20690542,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,0
7852,20690540,2010,berliner und munchener tierarztliche wochenschrift,Q4,0.5,26
7853,20207789,2010,radiologic technology,Q4,0.7,1
7854,20449936,2010,radiologic technology,Q4,0.7,0
7855,20606049,2010,radiologic technology,Q4,0.7,0
7856,21048065,2010,radiologic technology,Q4,0.7,0
7857,20826601,2010,radiologic technology,Q4,0.7,0
7858,21048066,2010,radiologic technology,Q4,0.7,0
